,0
3881,-46.0
3882,17.0
3883,-46.0
3884,-84.0
3885,12.0
3886,-27.0
3887,-40.0
3888,30.0
3889,-6.0
3890,0.0
3891,16.0
3892,52.0
3893,23.0
3894,52.0
3895,3.0
3896,-6.0
3897,94.0
3898,71.0
3899,-13.0
3900,94.0
3901,-38.0
3902,-26.0
3903,8.0
3904,25.0
3905,-78.0
3906,63.0
3907,83.0
3908,20.0
3909,-31.0
3910,24.0
3911,130.0
3912,73.0
3913,-13.0
3914,8.0
3915,30.0
3916,42.0
3917,-64.0
3918,51.0
3919,-88.0
3920,-28.0
3921,-219.0
3922,71.0
3923,-65.0
3924,26.0
3925,-8.0
3926,33.0
3927,-8.0
3928,-87.0
3929,-107.0
3930,-4.0
3931,-96.0
3932,-11.0
3933,-81.0
3934,-3.0
3935,-62.0
3936,79.0
3937,11.0
3938,54.0
3939,-73.0
3940,41.0
3941,-109.0
3942,-184.0
3943,-53.0
3944,-41.0
3945,-72.0
3946,-34.0
3947,-28.0
3948,101.0
3949,-4.0
3950,-105.0
3951,15.0
3952,32.0
3953,-81.0
3954,23.0
3955,84.0
3956,-57.0
3957,52.0
3958,98.0
3959,9.0
3960,51.0
3961,-6.0
3962,-40.0
3963,7.0
3964,17.0
3965,-10.0
3966,4.0
3967,9.0
3968,45.0
3969,-35.0
3970,-27.0
3971,28.0
3972,87.0
3973,41.0
3974,-24.0
3975,-43.0
3976,39.0
3977,-9.0
3978,-24.0
3979,30.0
3980,9.0
3981,56.0
3982,75.0
3983,50.0
3984,29.0
3985,75.0
3986,-61.0
3987,-6.0
3988,-67.0
3989,-49.0
3990,-14.0
3991,-18.0
3992,19.0
3993,43.0
3994,82.0
3995,79.0
3996,64.0
3997,106.0
3998,-15.0
3999,-19.0
4000,-30.0
4001,89.0
4002,52.0
4003,57.0
4004,-44.0
4005,34.0
4006,-20.0
4007,3.0
4008,7.0
4009,53.0
4010,-9.0
4011,-26.0
4012,-17.0
4013,-40.0
4014,-49.0
4015,2.0
4016,-15.0
4017,23.0
4018,31.0
4019,0.0
4020,63.0
4021,-10.0
4022,-37.0
4023,-2.0
4024,-11.0
4025,-82.0
4026,37.0
4027,79.0
4028,-2.0
4029,22.0
4030,47.0
4031,87.0
4032,-115.0
4033,-61.0
4034,2.0
4035,-22.0
4036,-20.0
4037,-32.0
4038,-22.0
4039,-55.0
4040,1.0
4041,-80.0
4042,-4.0
4043,-32.0
4044,-136.0
4045,77.0
4046,-95.0
4047,31.0
4048,61.0
4049,47.0
4050,8.0
4051,-52.0
4052,92.0
4053,34.0
4054,-17.0
4055,77.0
4056,34.0
4057,18.0
4058,39.0
4059,46.0
4060,82.0
4061,-40.0
4062,38.0
4063,45.0
4064,-5.0
4065,26.0
4066,-37.0
4067,66.0
4068,8.0
4069,93.0
4070,58.0
4071,21.0
4072,50.0
4073,82.0
4074,55.0
4075,40.0
4076,-13.0
4077,-2.0
4078,5.0
4079,-9.0
4080,77.0
4081,36.0
4082,63.0
4083,-83.0
4084,-13.0
4085,-59.0
4086,-12.0
4087,84.0
4088,-63.0
4089,-72.0
4090,47.0
4091,110.0
4092,-26.0
4093,-90.0
4094,27.0
4095,5.0
4096,-14.0
4097,-89.0
4098,44.0
4099,-58.0
4100,-31.0
4101,-62.0
4102,-12.0
4103,53.0
4104,11.0
4105,21.0
4106,-64.0
4107,2.0
4108,19.0
4109,-66.0
4110,-15.0
4111,19.0
4112,80.0
4113,37.0
4114,5.0
4115,37.0
4116,-81.0
4117,37.0
4118,-71.0
4119,11.0
4120,72.0
4121,32.0
4122,79.0
4123,-7.0
4124,20.0
4125,-30.0
4126,-79.0
4127,-90.0
4128,41.0
4129,128.0
4130,-41.0
4131,49.0
4132,42.0
4133,21.0
4134,75.0
4135,-12.0
4136,-49.0
4137,-14.0
4138,63.0
4139,29.0
4140,-8.0
4141,-29.0
4142,62.0
4143,60.0
4144,75.0
4145,25.0
4146,37.0
4147,24.0
4148,-46.0
4149,-1.0
4150,-59.0
4151,-42.0
4152,-1.0
4153,28.0
4154,-75.0
4155,-99.0
4156,-12.0
4157,-29.0
4158,-44.0
4159,-48.0
4160,-33.0
4161,32.0
4162,58.0
4163,-24.0
4164,-33.0
4165,63.0
4166,82.0
4167,42.0
4168,-6.0
4169,-4.0
4170,51.0
4171,64.0
4172,-8.0
4173,-113.0
4174,19.0
4175,-33.0
4176,-3.0
4177,14.0
4178,-16.0
4179,-46.0
4180,-45.0
4181,52.0
4182,-32.0
4183,23.0
4184,-41.0
4185,-13.0
4186,69.0
4187,21.0
4188,-19.0
4189,41.0
4190,-53.0
4191,-62.0
4192,16.0
4193,18.0
4194,-3.0
4195,52.0
4196,-2.0
4197,107.0
4198,-33.0
4199,-7.0
4200,15.0
4201,30.0
4202,-14.0
4203,-120.0
4204,-21.0
4205,-33.0
4206,11.0
4207,-2.0
4208,89.0
4209,-8.0
4210,-2.0
4211,21.0
4212,-6.0
4213,-58.0
4214,123.0
4215,35.0
4216,2.0
4217,-56.0
4218,49.0
4219,29.0
4220,51.0
4221,-11.0
4222,-81.0
4223,1.0
4224,24.0
4225,5.0
4226,-87.0
4227,-42.0
4228,-26.0
4229,-1.0
4230,-32.0
4231,-45.0
4232,-32.0
4233,-24.0
4234,81.0
4235,19.0
4236,55.0
4237,57.0
4238,39.0
4239,-41.0
4240,75.0
4241,-120.0
4242,79.0
4243,103.0
4244,-192.0
4245,-63.0
4246,45.0
4247,25.0
4248,6.0
4249,19.0
4250,29.0
4251,43.0
4252,30.0
4253,-7.0
4254,-47.0
4255,70.0
4256,30.0
4257,-13.0
4258,22.0
4259,6.0
4260,89.0
4261,-39.0
4262,-4.0
4263,23.0
4264,-19.0
4265,-19.0
4266,79.0
4267,-7.0
4268,8.0
4269,23.0
4270,-38.0
4271,1.0
4272,-9.0
4273,17.0
4274,-84.0
4275,36.0
4276,124.0
4277,23.0
4278,12.0
4279,-20.0
4280,31.0
4281,32.0
4282,61.0
4283,-42.0
4284,43.0
4285,10.0
4286,36.0
4287,-7.0
4288,21.0
4289,-16.0
4290,15.0
4291,34.0
4292,-109.0
4293,105.0
4294,-27.0
4295,-72.0
4296,53.0
4297,-28.0
4298,107.0
4299,-46.0
4300,18.0
4301,-33.0
4302,2.0
4303,-32.0
4304,-7.0
4305,-77.0
4306,59.0
4307,57.0
4308,118.0
4309,-18.0
4310,-114.0
4311,-15.0
4312,-83.0
4313,-21.0
4314,24.0
4315,5.0
4316,-56.0
4317,34.0
4318,7.0
4319,3.0
4320,-36.0
4321,-34.0
4322,70.0
4323,18.0
4324,2.0
4325,-69.0
4326,-4.0
4327,-78.0
4328,30.0
4329,-30.0
4330,7.0
4331,-31.0
4332,-7.0
4333,88.0
4334,-15.0
4335,-114.0
4336,-42.0
4337,30.0
4338,-56.0
4339,50.0
4340,25.0
4341,-62.0
4342,-23.0
4343,-32.0
4344,60.0
4345,-62.0
4346,-6.0
4347,-31.0
4348,42.0
4349,-115.0
4350,31.0
4351,-29.0
4352,-142.0
4353,-47.0
4354,46.0
4355,45.0
4356,18.0
4357,-6.0
4358,-57.0
4359,-35.0
4360,-65.0
4361,-50.0
4362,-83.0
4363,31.0
4364,-34.0
4365,43.0
4366,53.0
4367,18.0
4368,-52.0
4369,10.0
4370,-138.0
4371,61.0
4372,-45.0
4373,51.0
4374,50.0
4375,-6.0
4376,27.0
4377,57.0
4378,8.0
4379,82.0
4380,24.0
4381,79.0
4382,-36.0
4383,95.0
4384,7.0
4385,23.0
4386,55.0
4387,1.0
4388,58.0
4389,-33.0
4390,-18.0
4391,30.0
4392,-9.0
4393,69.0
4394,-4.0
4395,3.0
4396,-16.0
4397,12.0
4398,-3.0
4399,32.0
4400,77.0
4401,67.0
4402,2.0
4403,-16.0
4404,-33.0
4405,16.0
4406,-5.0
4407,-3.0
4408,99.0
4409,31.0
4410,-14.0
4411,64.0
4412,29.0
4413,34.0
4414,-18.0
4415,-40.0
4416,-85.0
4417,44.0
4418,36.0
4419,-59.0
4420,-29.0
4421,-56.0
4422,23.0
4423,40.0
4424,-34.0
4425,99.0
4426,-28.0
4427,-25.0
4428,52.0
4429,37.0
4430,-34.0
4431,16.0
4432,-25.0
4433,22.0
4434,-60.0
4435,7.0
4436,17.0
4437,63.0
4438,-1.0
4439,-55.0
4440,-34.0
4441,-5.0
4442,-14.0
4443,40.0
4444,-43.0
4445,14.0
4446,42.0
4447,-3.0
4448,-3.0
4449,7.0
4450,28.0
4451,27.0
4452,57.0
4453,71.0
4454,-7.0
4455,-40.0
4456,-28.0
4457,101.0
4458,88.0
4459,22.0
4460,8.0
4461,-46.0
4462,105.0
4463,45.0
4464,-94.0
4465,-3.0
4466,41.0
4467,-52.0
4468,20.0
4469,-21.0
4470,68.0
4471,52.0
4472,-37.0
4473,-11.0
4474,3.0
4475,30.0
4476,52.0
4477,80.0
4478,15.0
4479,4.0
4480,48.0
4481,-76.0
4482,103.0
4483,-84.0
4484,69.0
4485,-22.0
4486,16.0
4487,-19.0
4488,-23.0
4489,38.0
4490,-30.0
4491,-16.0
4492,60.0
4493,-7.0
4494,-72.0
4495,10.0
4496,-30.0
4497,81.0
4498,12.0
4499,-78.0
4500,-40.0
4501,12.0
4502,-3.0
4503,10.0
4504,-36.0
4505,81.0
4506,75.0
4507,21.0
4508,-39.0
4509,5.0
4510,18.0
4511,-12.0
4512,-22.0
4513,-17.0
4514,-109.0
4515,25.0
4516,-40.0
4517,-98.0
4518,10.0
4519,-10.0
4520,54.0
4521,-4.0
4522,42.0
4523,8.0
4524,78.0
4525,-53.0
4526,-14.0
4527,-94.0
4528,-123.0
4529,-22.0
4530,42.0
4531,41.0
4532,27.0
4533,67.0
4534,-6.0
4535,21.0
4536,-48.0
4537,29.0
4538,-1.0
4539,-57.0
4540,-72.0
4541,50.0
4542,35.0
4543,21.0
4544,50.0
4545,-1.0
4546,26.0
4547,-32.0
4548,13.0
4549,-32.0
4550,42.0
4551,55.0
4552,61.0
4553,-93.0
4554,115.0
4555,-75.0
4556,-137.0
4557,43.0
4558,-46.0
4559,0.0
4560,37.0
4561,-72.0
4562,-5.0
4563,25.0
4564,-135.0
4565,-28.0
4566,19.0
4567,38.0
4568,-27.0
4569,30.0
4570,-124.0
4571,6.0
4572,10.0
4573,30.0
4574,46.0
4575,85.0
4576,40.0
4577,-1.0
4578,65.0
4579,25.0
4580,103.0
4581,1.0
4582,70.0
4583,-111.0
4584,22.0
4585,-21.0
4586,-69.0
4587,-34.0
4588,28.0
4589,-26.0
4590,47.0
4591,18.0
4592,27.0
4593,-35.0
4594,-4.0
4595,5.0
4596,-47.0
4597,-62.0
4598,34.0
4599,88.0
4600,-3.0
4601,78.0
4602,48.0
4603,105.0
4604,-18.0
4605,-92.0
4606,19.0
4607,-28.0
4608,18.0
4609,4.0
4610,48.0
4611,-31.0
4612,52.0
4613,6.0
4614,-76.0
4615,59.0
4616,131.0
4617,-74.0
4618,-15.0
4619,0.0
4620,56.0
4621,-34.0
4622,-19.0
4623,-20.0
4624,41.0
4625,-58.0
4626,12.0
4627,-91.0
4628,14.0
4629,97.0
4630,70.0
4631,8.0
4632,-96.0
4633,61.0
4634,6.0
4635,-52.0
4636,-29.0
4637,60.0
4638,-4.0
4639,87.0
4640,25.0
4641,9.0
4642,-12.0
4643,-92.0
4644,6.0
4645,-96.0
4646,35.0
4647,-1.0
4648,-93.0
4649,62.0
4650,46.0
4651,-10.0
4652,89.0
4653,-46.0
4654,80.0
4655,60.0
4656,56.0
4657,34.0
4658,83.0
4659,-47.0
4660,22.0
4661,-52.0
4662,-74.0
4663,37.0
4664,-70.0
4665,25.0
4666,84.0
4667,118.0
4668,-28.0
4669,-5.0
4670,-38.0
4671,-113.0
4672,50.0
4673,-18.0
4674,19.0
4675,-1.0
4676,26.0
4677,-18.0
4678,5.0
4679,-9.0
4680,-9.0
4681,36.0
4682,-119.0
4683,16.0
4684,36.0
4685,-23.0
4686,4.0
4687,-9.0
4688,20.0
4689,-76.0
4690,143.0
4691,17.0
4692,-67.0
4693,6.0
4694,-96.0
4695,23.0
4696,95.0
4697,81.0
4698,15.0
4699,11.0
4700,3.0
4701,-92.0
4702,3.0
4703,-25.0
4704,-5.0
4705,-41.0
4706,-55.0
4707,-26.0
4708,44.0
4709,14.0
4710,21.0
4711,-69.0
4712,57.0
4713,-118.0
4714,-59.0
4715,-9.0
4716,9.0
4717,31.0
4718,93.0
4719,78.0
4720,-7.0
4721,5.0
4722,79.0
4723,-139.0
4724,-100.0
4725,22.0
4726,37.0
4727,-36.0
4728,7.0
4729,-2.0
4730,51.0
4731,-17.0
4732,-61.0
4733,-42.0
4734,14.0
4735,-119.0
4736,-53.0
4737,61.0
4738,-22.0
4739,49.0
4740,-24.0
4741,160.0
4742,-5.0
4743,57.0
4744,29.0
4745,2.0
4746,30.0
4747,50.0
4748,-9.0
4749,-13.0
4750,-7.0
4751,-19.0
4752,-19.0
4753,77.0
4754,-42.0
4755,-27.0
4756,-12.0
4757,15.0
4758,-13.0
4759,38.0
4760,-117.0
4761,132.0
4762,14.0
4763,-25.0
4764,-14.0
4765,96.0
4766,22.0
4767,52.0
4768,-100.0
4769,-71.0
4770,13.0
4771,-22.0
4772,46.0
4773,16.0
4774,-3.0
4775,-42.0
4776,-151.0
4777,-26.0
4778,14.0
4779,47.0
4780,-55.0
4781,-63.0
4782,16.0
4783,42.0
4784,4.0
4785,3.0
4786,-3.0
4787,11.0
4788,26.0
4789,-98.0
4790,12.0
4791,50.0
4792,-29.0
4793,-25.0
4794,91.0
4795,11.0
4796,6.0
4797,50.0
4798,14.0
4799,2.0
4800,-19.0
4801,62.0
4802,-38.0
4803,8.0
4804,-37.0
4805,42.0
4806,-34.0
4807,-47.0
4808,-75.0
4809,-81.0
4810,-92.0
4811,-57.0
4812,90.0
4813,-74.0
4814,-61.0
4815,20.0
4816,-47.0
4817,43.0
4818,-33.0
4819,47.0
4820,53.0
4821,61.0
4822,12.0
4823,40.0
4824,-38.0
4825,21.0
4826,88.0
4827,-6.0
4828,-6.0
4829,-22.0
4830,37.0
4831,38.0
4832,12.0
4833,-35.0
4834,-20.0
4835,-64.0
4836,-10.0
4837,32.0
4838,57.0
4839,-20.0
4840,-101.0
4841,-24.0
4842,75.0
4843,-12.0
4844,-57.0
4845,16.0
4846,48.0
4847,-114.0
4848,42.0
4849,-8.0
4850,-28.0
4851,-94.0
4852,-14.0
4853,-27.0
4854,-33.0
4855,32.0
4856,74.0
4857,-8.0
4858,-54.0
4859,-28.0
4860,31.0
4861,-59.0
4862,-15.0
4863,-103.0
4864,40.0
4865,81.0
4866,133.0
4867,-68.0
4868,-7.0
4869,-23.0
4870,38.0
4871,-61.0
4872,20.0
4873,31.0
4874,-2.0
4875,80.0
4876,-41.0
4877,53.0
4878,11.0
4879,-105.0
4880,70.0
4881,-43.0
4882,-79.0
4883,28.0
4884,41.0
4885,25.0
4886,6.0
4887,16.0
4888,-55.0
4889,49.0
4890,33.0
4891,37.0
4892,7.0
4893,19.0
4894,-34.0
4895,11.0
4896,-18.0
4897,-26.0
4898,7.0
4899,-37.0
4900,-37.0
4901,47.0
4902,62.0
4903,-59.0
4904,-67.0
4905,42.0
4906,45.0
4907,-54.0
4908,-20.0
4909,-60.0
4910,-36.0
4911,60.0
4912,0.0
4913,-31.0
4914,14.0
4915,-57.0
4916,-39.0
4917,28.0
4918,65.0
4919,-36.0
4920,95.0
4921,77.0
4922,19.0
4923,-122.0
4924,4.0
4925,77.0
4926,40.0
4927,-21.0
4928,50.0
4929,73.0
4930,-76.0
4931,5.0
4932,-15.0
4933,43.0
4934,-55.0
4935,-58.0
4936,11.0
4937,39.0
4938,84.0
4939,-22.0
4940,84.0
4941,15.0
4942,-38.0
4943,74.0
4944,-47.0
4945,-16.0
4946,54.0
4947,62.0
4948,-21.0
4949,-132.0
4950,28.0
4951,28.0
4952,-42.0
4953,29.0
4954,-27.0
4955,58.0
4956,-10.0
4957,-6.0
4958,-56.0
4959,-95.0
4960,-68.0
4961,18.0
4962,-11.0
4963,32.0
4964,65.0
4965,22.0
4966,-79.0
4967,-4.0
4968,73.0
4969,-2.0
4970,-7.0
4971,-20.0
4972,-26.0
4973,11.0
4974,-16.0
4975,43.0
4976,29.0
4977,56.0
4978,-26.0
4979,77.0
4980,11.0
4981,-73.0
4982,-86.0
4983,66.0
4984,47.0
4985,-6.0
4986,37.0
4987,-13.0
4988,-111.0
4989,86.0
4990,-122.0
4991,8.0
4992,41.0
4993,-19.0
4994,42.0
4995,81.0
4996,45.0
4997,-2.0
4998,-46.0
4999,21.0
